transaction_id,user_id,timestamp,type,amount,balance,category,merchant_id,merchant_name,location,provider
TXN_user_73_0008,user_73,2025-06-23 05:10:16,outgoing,54612.84,225684.86,Special Hire,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0009,user_73,2025-06-28 14:16:01,outgoing,23808.16,201876.69,Airtime,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0010,user_73,2025-07-08 09:42:27,outgoing,8880.04,192996.65,Airtime,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0011,user_73,2025-07-10 02:55:18,outgoing,116213.01,76783.64,Mobile Data,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0012,user_73,2025-07-11 16:19:21,outgoing,47210.21,29573.44,Clinic,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0014,user_73,2025-07-17 11:34:39,incoming,155501.98,185075.42,Remittances,MERCH_0074,Remittances,Masaka,MTN Mobile Money
TXN_user_73_0015,user_73,2025-07-21 10:16:46,outgoing,67891.45,117183.97,Local Market,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0017,user_73,2025-07-27 13:21:33,incoming,266692.75,383876.72,Remittances,MERCH_0074,Remittances,Masaka,MTN Mobile Money
TXN_user_73_0018,user_73,2025-07-29 19:56:04,outgoing,65630.68,318246.05,Clinic,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0019,user_73,2025-07-31 21:04:12,incoming,109392.35,427638.39,Business Income,MERCH_0609,Business Income,Masaka,MTN Mobile Money
TXN_user_73_0020,user_73,2025-08-10 05:41:26,outgoing,168151.19,259487.2,Local Market,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0021,user_73,2025-08-13 13:04:24,incoming,292187.47,551674.67,Remittances,MERCH_0074,Remittances,Masaka,MTN Mobile Money
TXN_user_73_0022,user_73,2025-08-18 06:11:15,outgoing,258718.21,292956.47,Restaurant,MERCH_0867,Cafe Javas,Masaka,MTN Mobile Money
TXN_user_73_0023,user_73,2025-08-19 07:51:56,incoming,649047.86,942004.32,Agricultural Sales,MERCH_0564,Agricultural Sales,Masaka,MTN Mobile Money
TXN_user_73_0024,user_73,2025-08-22 10:57:28,outgoing,190876.55,751127.78,Special Hire,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0025,user_73,2025-08-22 22:57:58,outgoing,41102.35,710025.42,Mobile Data,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0026,user_73,2025-08-24 15:53:45,outgoing,606873.7,103151.72,Rent,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0027,user_73,2025-08-25 16:57:14,incoming,164260.82,267412.54,Salary,MERCH_0235,Salary,Masaka,MTN Mobile Money
TXN_user_73_0028,user_73,2025-08-28 14:36:49,incoming,291026.65,558439.19,Freelance Work,MERCH_0050,Freelance Work,Masaka,MTN Mobile Money
TXN_user_73_0029,user_73,2025-08-28 19:05:08,incoming,428171.94,986611.12,Agricultural Sales,MERCH_0564,Agricultural Sales,Masaka,MTN Mobile Money
TXN_user_73_0030,user_73,2025-08-31 21:14:58,incoming,259305.62,1245916.74,Remittances,MERCH_0074,Remittances,Masaka,MTN Mobile Money
TXN_user_73_0031,user_73,2025-09-11 12:06:22,outgoing,351010.36,894906.39,Restaurant,MERCH_0810,KFC,Masaka,MTN Mobile Money
TXN_user_73_0033,user_73,2025-09-13 03:22:10,outgoing,60277.56,834628.83,UMEME,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0034,user_73,2025-09-20 20:10:09,outgoing,414529.08,420099.74,Fuel,MERCH_0360,Total,Masaka,MTN Mobile Money
TXN_user_73_0035,user_73,2025-09-21 14:59:44,outgoing,56284.02,363815.73,NWSC,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0036,user_73,2025-09-21 17:20:19,outgoing,64425.52,299390.21,Transport to School,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0037,user_73,2025-09-24 08:35:43,incoming,239379.52,538769.73,Freelance Work,MERCH_0050,Freelance Work,Masaka,MTN Mobile Money
TXN_user_73_0038,user_73,2025-10-04 19:18:09,outgoing,16332.53,522437.2,Transport to School,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0039,user_73,2025-10-07 11:44:57,outgoing,441295.63,81141.57,Fuel,MERCH_0360,Total,Masaka,MTN Mobile Money
TXN_user_73_0040,user_73,2025-10-09 10:56:04,outgoing,5716.65,75424.92,DSTV,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0041,user_73,2025-10-10 06:57:35,outgoing,69831.95,5592.97,Business Supplies,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0042,user_73,2025-10-20 10:24:31,incoming,460297.98,465890.94,Freelance Work,MERCH_0050,Freelance Work,Masaka,MTN Mobile Money
TXN_user_73_0043,user_73,2025-10-29 08:55:00,outgoing,170157.94,295733.01,Business Supplies,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0044,user_73,2025-10-30 16:06:57,incoming,457644.39,753377.4,Salary,MERCH_0235,Salary,Masaka,MTN Mobile Money
TXN_user_73_0045,user_73,2025-11-11 16:06:59,outgoing,453441.29,299936.1,Rent,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0046,user_73,2025-11-12 13:51:00,outgoing,9336.81,290599.29,Boda Boda,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0047,user_73,2025-11-13 04:46:09,outgoing,11644.7,278954.59,Uniform,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0048,user_73,2025-11-21 22:41:46,outgoing,286922.53,-7967.94,UMEME,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0049,user_73,2025-11-22 11:28:38,outgoing,86614.18,-94582.11,Books,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0052,user_73,2025-12-06 03:20:46,incoming,466771.25,372189.14,Business Income,MERCH_0609,Business Income,Masaka,MTN Mobile Money
TXN_user_73_0053,user_73,2025-12-07 13:37:52,incoming,128102.31,500291.44,Salary,MERCH_0235,Salary,Masaka,MTN Mobile Money
TXN_user_73_0054,user_73,2025-12-14 21:18:40,outgoing,375730.5,124560.95,School Fees,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0055,user_73,2025-12-18 17:24:00,outgoing,80807.4,43753.55,Fuel,MERCH_0360,Total,Masaka,MTN Mobile Money
TXN_user_73_0056,user_73,2025-12-20 04:55:01,outgoing,87376.73,-43623.18,SACCO,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0057,user_73,2025-12-20 17:21:51,incoming,465206.65,421583.46,Salary,MERCH_0235,Salary,Masaka,MTN Mobile Money
TXN_user_73_0058,user_73,2025-12-20 17:33:23,outgoing,183758.21,237825.25,Medical Insurance,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0059,user_73,2025-12-27 04:33:02,outgoing,68471.86,169353.4,Business Supplies,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0060,user_73,2025-12-30 20:16:20,outgoing,55650.1,113703.29,NWSC,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0061,user_73,2026-01-04 02:39:27,outgoing,117268.1,-3564.81,Books,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0062,user_73,2026-01-05 04:21:41,outgoing,85114.15,-88678.96,Business Supplies,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0063,user_73,2026-01-08 16:39:38,incoming,457743.85,369064.89,Salary,MERCH_0235,Salary,Masaka,MTN Mobile Money
TXN_user_73_0064,user_73,2026-01-09 02:44:52,outgoing,188857.74,180207.15,UMEME,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_73_0066,user_73,2026-01-10 05:03:47,incoming,2129076.21,2309283.37,Agricultural Sales,MERCH_0564,Agricultural Sales,Masaka,MTN Mobile Money
TXN_user_73_0067,user_73,2026-01-10 18:54:33,incoming,318373.44,2627656.8,Remittances,MERCH_0074,Remittances,Masaka,MTN Mobile Money
TXN_user_73_0068,user_73,2026-01-16 04:56:32,incoming,389786.3,3017443.1,Remittances,MERCH_0074,Remittances,Masaka,MTN Mobile Money
TXN_user_73_0069,user_73,2026-01-20 09:36:29,incoming,283030.39,3300473.49,Salary,MERCH_0235,Salary,Masaka,MTN Mobile Money
TXN_user_73_0070,user_73,2026-01-27 01:01:18,outgoing,122661.33,3177812.16,Street Food,MERCH_0112,,Masaka,MTN Mobile Money
TXN_user_74_0002,user_74,2025-05-22 14:06:24,incoming,164582.09,215686.65,Remittances,MERCH_0074,Remittances,Fort Portal,Airtel Money
TXN_user_74_0003,user_74,2025-05-30 07:47:33,outgoing,169085.1,46601.55,Cinema,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0005,user_74,2025-06-09 15:08:59,incoming,2194703.28,2241304.83,Agricultural Sales,MERCH_0564,Agricultural Sales,Fort Portal,Airtel Money
TXN_user_74_0006,user_74,2025-06-11 00:13:51,outgoing,155935.96,2085368.87,Clinic,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0007,user_74,2025-06-11 03:11:27,outgoing,86986.75,1998382.12,Books,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0008,user_74,2025-06-12 16:43:59,outgoing,99327.89,1899054.23,Pharmacy,MERCH_0103,Medipharm,Fort Portal,Airtel Money
TXN_user_74_0009,user_74,2025-06-12 18:24:53,outgoing,33570.22,1865484.01,Medical Insurance,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0010,user_74,2025-06-15 22:57:32,incoming,411029.97,2276513.98,Freelance Work,MERCH_0050,Freelance Work,Fort Portal,Airtel Money
TXN_user_74_0011,user_74,2025-06-29 06:38:08,incoming,1939090.21,4215604.18,Salary,MERCH_0235,Salary,Fort Portal,Airtel Money
TXN_user_74_0012,user_74,2025-07-02 00:29:48,incoming,471715.24,4687319.42,Business Income,MERCH_0609,Business Income,Fort Portal,Airtel Money
TXN_user_74_0013,user_74,2025-07-02 13:39:23,incoming,2087644.78,6774964.19,Salary,MERCH_0235,Salary,Fort Portal,Airtel Money
TXN_user_74_0014,user_74,2025-07-06 18:55:04,incoming,449131.5,7224095.69,Agricultural Sales,MERCH_0564,Agricultural Sales,Fort Portal,Airtel Money
TXN_user_74_0015,user_74,2025-07-12 17:07:24,outgoing,180097.51,7043998.18,Supermarket,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0016,user_74,2025-07-12 19:34:10,outgoing,24641.2,7019356.99,Investment,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0017,user_74,2025-07-12 23:11:47,incoming,200634.59,7219991.57,Business Income,MERCH_0609,Business Income,Fort Portal,Airtel Money
TXN_user_74_0018,user_74,2025-07-15 02:27:12,incoming,2013504.8,9233496.38,Salary,MERCH_0235,Salary,Fort Portal,Airtel Money
TXN_user_74_0019,user_74,2025-07-16 00:52:58,incoming,2165247.1,11398743.48,Salary,MERCH_0235,Salary,Fort Portal,Airtel Money
TXN_user_74_0020,user_74,2025-07-17 09:57:03,outgoing,15028.74,11383714.74,Mobile Data,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0021,user_74,2025-07-18 11:39:18,outgoing,117532.19,11266182.55,SACCO,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0022,user_74,2025-07-20 01:25:40,incoming,173229.13,11439411.68,Business Income,MERCH_0609,Business Income,Fort Portal,Airtel Money
TXN_user_74_0023,user_74,2025-07-20 11:33:51,outgoing,445364.94,10994046.74,Restaurant,MERCH_0810,KFC,Fort Portal,Airtel Money
TXN_user_74_0024,user_74,2025-08-06 03:46:21,incoming,198293.96,11192340.7,Remittances,MERCH_0074,Remittances,Fort Portal,Airtel Money
TXN_user_74_0025,user_74,2025-08-07 14:22:46,outgoing,338673.87,10853666.83,Fuel,MERCH_0360,Total,Fort Portal,Airtel Money
TXN_user_74_0026,user_74,2025-08-11 09:38:00,outgoing,88171.89,10765494.95,Clinic,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0027,user_74,2025-08-18 11:03:33,incoming,302001.8,11067496.74,Freelance Work,MERCH_0050,Freelance Work,Fort Portal,Airtel Money
TXN_user_74_0028,user_74,2025-08-20 06:09:16,incoming,341002.74,11408499.48,Freelance Work,MERCH_0050,Freelance Work,Fort Portal,Airtel Money
TXN_user_74_0029,user_74,2025-08-29 10:00:09,incoming,2424746.42,13833245.91,Agricultural Sales,MERCH_0564,Agricultural Sales,Fort Portal,Airtel Money
TXN_user_74_0030,user_74,2025-08-29 12:56:33,outgoing,75564.84,13757681.07,Medical Insurance,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0031,user_74,2025-08-31 10:43:40,outgoing,124410.29,13633270.77,UMEME,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0032,user_74,2025-09-04 01:27:32,outgoing,179841.56,13453429.21,Special Hire,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0033,user_74,2025-09-08 00:05:26,incoming,495199.98,13948629.19,Business Income,MERCH_0609,Business Income,Fort Portal,Airtel Money
TXN_user_74_0034,user_74,2025-09-08 23:00:05,incoming,2150600.03,16099229.22,Salary,MERCH_0235,Salary,Fort Portal,Airtel Money
TXN_user_74_0035,user_74,2025-09-13 07:46:07,outgoing,81870.27,16017358.95,Books,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0036,user_74,2025-09-17 07:08:56,incoming,96834.18,16114193.13,Remittances,MERCH_0074,Remittances,Fort Portal,Airtel Money
TXN_user_74_0037,user_74,2025-09-21 23:17:15,outgoing,117789.99,15996403.14,SACCO,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0038,user_74,2025-09-23 00:10:46,outgoing,11394.31,15985008.83,Boda Boda,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_74_0039,user_74,2025-09-26 02:03:47,outgoing,49636.28,15935372.55,Uniform,MERCH_0112,,Fort Portal,Airtel Money
TXN_user_75_0000,user_75,2025-05-17 17:20:43,outgoing,207275.89,286412.55,Matatu,MERCH_0021,Matatu,Gulu,Airtel Money
TXN_user_75_0001,user_75,2025-05-18 10:53:01,outgoing,170754.8,115657.75,Social,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0002,user_75,2025-05-18 12:21:15,outgoing,154603.41,-38945.66,Local Market,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0005,user_75,2025-05-26 10:23:57,incoming,324277.31,285331.64,Business Income,MERCH_0609,Business Income,Gulu,Airtel Money
TXN_user_75_0006,user_75,2025-05-27 19:25:06,outgoing,94532.67,190798.97,Books,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0007,user_75,2025-06-02 03:52:08,incoming,189427.9,380226.87,Salary,MERCH_0235,Salary,Gulu,Airtel Money
TXN_user_75_0008,user_75,2025-06-10 18:11:21,outgoing,57490.5,322736.37,Local Market,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0009,user_75,2025-06-14 00:26:32,outgoing,372765.36,-50028.98,Restaurant,MERCH_0291,Java House,Gulu,Airtel Money
TXN_user_75_0010,user_75,2025-06-14 21:21:59,incoming,196137.77,146108.79,Remittances,MERCH_0074,Remittances,Gulu,Airtel Money
TXN_user_75_0012,user_75,2025-06-21 11:44:46,outgoing,119873.12,26235.67,Books,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0014,user_75,2025-06-23 16:13:24,outgoing,23909.34,2326.33,SACCO,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0016,user_75,2025-07-07 20:44:53,incoming,362060.11,364386.43,Remittances,MERCH_0074,Remittances,Gulu,Airtel Money
TXN_user_75_0017,user_75,2025-07-16 07:47:49,outgoing,124276.49,240109.94,Clinic,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0018,user_75,2025-07-19 01:48:33,incoming,489636.97,729746.92,Salary,MERCH_0235,Salary,Gulu,Airtel Money
TXN_user_75_0019,user_75,2025-07-22 03:47:43,outgoing,2636.72,727110.2,Boda Boda,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0020,user_75,2025-07-26 00:26:00,incoming,457460.91,1184571.11,Business Income,MERCH_0609,Business Income,Gulu,Airtel Money
TXN_user_75_0021,user_75,2025-07-30 18:44:21,outgoing,137414.94,1047156.18,Supermarket,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0022,user_75,2025-08-03 02:50:52,outgoing,217604.68,829551.49,SACCO,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0023,user_75,2025-08-03 09:41:26,outgoing,148425.22,681126.28,Clinic,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0024,user_75,2025-08-04 09:41:00,outgoing,142608.38,538517.89,Matatu,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0025,user_75,2025-08-07 05:02:30,outgoing,38365.1,500152.79,Medical Insurance,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0026,user_75,2025-08-07 21:43:04,outgoing,138653.83,361498.95,Business Supplies,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0027,user_75,2025-08-08 07:35:54,incoming,169331.39,530830.35,Salary,MERCH_0235,Salary,Gulu,Airtel Money
TXN_user_75_0028,user_75,2025-08-13 17:26:09,outgoing,75559.92,455270.42,Internet,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0029,user_75,2025-08-15 17:38:36,incoming,473513.15,928783.58,Freelance Work,MERCH_0050,Freelance Work,Gulu,Airtel Money
TXN_user_75_0030,user_75,2025-08-16 12:11:44,outgoing,99013.33,829770.24,Local Market,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0031,user_75,2025-08-19 07:20:26,incoming,389902.52,1219672.76,Remittances,MERCH_0074,Remittances,Gulu,Airtel Money
TXN_user_75_0032,user_75,2025-08-26 06:19:37,outgoing,201598.94,1018073.82,Special Hire,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0033,user_75,2025-08-30 18:15:10,outgoing,133890.99,884182.83,Fuel,MERCH_0364,Shell,Gulu,Airtel Money
TXN_user_75_0034,user_75,2025-08-30 20:03:42,incoming,222698.27,1106881.1,Freelance Work,MERCH_0050,Freelance Work,Gulu,Airtel Money
TXN_user_75_0035,user_75,2025-08-31 07:03:02,incoming,369674.44,1476555.54,Remittances,MERCH_0074,Remittances,Gulu,Airtel Money
TXN_user_75_0036,user_75,2025-09-03 12:57:53,outgoing,14911.94,1461643.6,Cinema,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0037,user_75,2025-09-08 23:23:38,outgoing,144878.57,1316765.02,Restaurant,MERCH_0867,Cafe Javas,Gulu,Airtel Money
TXN_user_75_0038,user_75,2025-09-10 16:08:54,outgoing,148572.79,1168192.23,Social,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0039,user_75,2025-09-12 08:32:51,outgoing,100022.27,1068169.97,Transport to School,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0040,user_75,2025-09-12 13:26:06,incoming,230649.6,1298819.56,Remittances,MERCH_0074,Remittances,Gulu,Airtel Money
TXN_user_75_0041,user_75,2025-09-16 21:39:24,outgoing,503605.53,795214.04,Pharmacy,MERCH_0724,Rocket Health,Gulu,Airtel Money
TXN_user_75_0042,user_75,2025-09-18 12:04:27,incoming,240613.62,1035827.66,Remittances,MERCH_0074,Remittances,Gulu,Airtel Money
TXN_user_75_0043,user_75,2025-09-22 03:23:37,outgoing,207446.74,828380.92,Mobile Data,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0044,user_75,2025-09-23 01:45:48,outgoing,247905.69,580475.23,Fuel,MERCH_0360,Total,Gulu,Airtel Money
TXN_user_75_0045,user_75,2025-09-27 20:12:28,outgoing,136096.98,444378.25,Transport to School,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0046,user_75,2025-09-28 04:38:44,outgoing,139961.21,304417.04,Investment,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0047,user_75,2025-09-28 19:31:44,outgoing,114787.57,189629.46,Matatu,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0048,user_75,2025-10-01 01:45:12,incoming,444291.51,633920.97,Salary,MERCH_0235,Salary,Gulu,Airtel Money
TXN_user_75_0049,user_75,2025-10-02 22:27:07,incoming,175749.09,809670.06,Salary,MERCH_0235,Salary,Gulu,Airtel Money
TXN_user_75_0050,user_75,2025-10-03 17:21:38,outgoing,192768.84,616901.23,Cinema,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0051,user_75,2025-10-04 06:51:51,outgoing,106179.76,510721.47,Supermarket,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0052,user_75,2025-10-04 21:47:07,incoming,397986.82,908708.29,Remittances,MERCH_0074,Remittances,Gulu,Airtel Money
TXN_user_75_0053,user_75,2025-10-06 20:05:35,outgoing,80712.22,827996.07,Internet,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0054,user_75,2025-10-08 04:20:58,outgoing,188048.08,639947.99,Books,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0056,user_75,2025-10-17 10:07:59,outgoing,198657.51,441290.48,Books,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0057,user_75,2025-10-18 14:48:27,outgoing,209520.17,231770.31,Internet,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0059,user_75,2025-10-25 11:26:40,incoming,173586.6,405356.91,Freelance Work,MERCH_0050,Freelance Work,Gulu,Airtel Money
TXN_user_75_0060,user_75,2025-10-26 10:24:29,outgoing,70318.3,335038.61,Business Supplies,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0061,user_75,2025-10-29 06:37:56,incoming,247249.75,582288.36,Salary,MERCH_0235,Salary,Gulu,Airtel Money
TXN_user_75_0062,user_75,2025-11-02 04:02:20,incoming,2705749.8,3288038.16,Agricultural Sales,MERCH_0564,Agricultural Sales,Gulu,Airtel Money
TXN_user_75_0063,user_75,2025-11-05 12:47:05,outgoing,15600.21,3272437.95,Airtime,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0064,user_75,2025-11-13 15:03:51,outgoing,62150.48,3210287.47,DSTV,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0065,user_75,2025-11-14 02:45:23,incoming,90485.28,3300772.75,Remittances,MERCH_0074,Remittances,Gulu,Airtel Money
TXN_user_75_0066,user_75,2025-11-16 14:25:23,incoming,101193.11,3401965.85,Salary,MERCH_0235,Salary,Gulu,Airtel Money
TXN_user_75_0067,user_75,2025-11-17 01:10:47,outgoing,385809.49,3016156.36,Rent,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0068,user_75,2025-11-18 00:59:51,outgoing,336234.75,2679921.61,Pharmacy,MERCH_0103,Medipharm,Gulu,Airtel Money
TXN_user_75_0069,user_75,2025-11-23 03:10:22,outgoing,168583.7,2511337.91,Matatu,MERCH_0112,,Gulu,Airtel Money
TXN_user_75_0070,user_75,2025-11-24 01:05:40,outgoing,58041.36,2453296.55,Uniform,MERCH_0112,,Gulu,Airtel Money
TXN_user_76_0000,user_76,2025-05-13 10:08:28,outgoing,16573.93,85650.13,Stock Purchase,MERCH_0200,Stock Purchase,Lira,MTN Mobile Money
TXN_user_76_0001,user_76,2025-05-22 16:14:34,incoming,370343.82,455993.94,Business Income,MERCH_0609,Business Income,Lira,MTN Mobile Money
TXN_user_76_0002,user_76,2025-05-26 08:59:35,incoming,80566.79,536560.73,Remittances,MERCH_0074,Remittances,Lira,MTN Mobile Money
TXN_user_76_0003,user_76,2025-05-26 17:14:05,incoming,278994.31,815555.05,Freelance Work,MERCH_0050,Freelance Work,Lira,MTN Mobile Money
TXN_user_76_0004,user_76,2025-05-28 14:15:09,incoming,478211.14,1293766.18,Remittances,MERCH_0074,Remittances,Lira,MTN Mobile Money
TXN_user_76_0005,user_76,2025-06-06 06:52:04,outgoing,173839.91,1119926.28,Street Food,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0006,user_76,2025-06-09 01:13:12,outgoing,169207.39,950718.89,UMEME,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0007,user_76,2025-06-10 08:55:27,incoming,476189.4,1426908.28,Freelance Work,MERCH_0050,Freelance Work,Lira,MTN Mobile Money
TXN_user_76_0008,user_76,2025-06-13 03:25:21,outgoing,130547.52,1296360.76,Investment,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0009,user_76,2025-06-13 22:25:08,outgoing,31447.66,1264913.1,Supermarket,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0010,user_76,2025-06-22 15:29:47,outgoing,73265.65,1191647.45,Books,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0011,user_76,2025-06-24 09:34:38,outgoing,30284.31,1161363.13,Transport to School,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0012,user_76,2025-06-29 20:09:07,incoming,277369.13,1438732.27,Agricultural Sales,MERCH_0564,Agricultural Sales,Lira,MTN Mobile Money
TXN_user_76_0013,user_76,2025-07-05 05:26:36,outgoing,500974.25,937758.02,School Fees,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0014,user_76,2025-07-11 18:09:09,outgoing,12717.23,925040.79,Boda Boda,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0015,user_76,2025-07-12 07:06:27,outgoing,318013.53,607027.26,Bank Deposit,MERCH_0172,Equity Bank,Lira,MTN Mobile Money
TXN_user_76_0016,user_76,2025-07-13 10:06:06,incoming,130204.89,737232.15,Freelance Work,MERCH_0050,Freelance Work,Lira,MTN Mobile Money
TXN_user_76_0017,user_76,2025-07-19 07:14:33,outgoing,8021.77,729210.38,Boda Boda,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0018,user_76,2025-07-20 19:50:51,outgoing,559963.5,169246.88,School Fees,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0019,user_76,2025-07-22 06:37:22,outgoing,14758.69,154488.19,Boda Boda,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0020,user_76,2025-07-23 15:06:30,outgoing,210970.73,-56482.54,Mobile Data,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0021,user_76,2025-08-01 09:40:23,outgoing,36816.66,-93299.2,Matatu,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0032,user_76,2025-08-26 05:01:09,incoming,1851282.1,1757982.9,Business Income,MERCH_0609,Business Income,Lira,MTN Mobile Money
TXN_user_76_0033,user_76,2025-09-03 07:35:58,outgoing,105506.34,1652476.56,UMEME,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0034,user_76,2025-09-08 02:50:29,incoming,244883.53,1897360.08,Remittances,MERCH_0074,Remittances,Lira,MTN Mobile Money
TXN_user_76_0035,user_76,2025-09-15 14:29:59,outgoing,102709.76,1794650.33,Mobile Data,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0036,user_76,2025-09-19 16:41:27,incoming,260135.33,2054785.66,Salary,MERCH_0235,Salary,Lira,MTN Mobile Money
TXN_user_76_0037,user_76,2025-09-20 11:18:14,outgoing,48571.82,2006213.84,Stock Purchase,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0038,user_76,2025-09-22 03:12:06,outgoing,168634.1,1837579.74,Mobile Data,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0039,user_76,2025-09-24 22:05:35,outgoing,154198.99,1683380.75,Special Hire,MERCH_0112,,Lira,MTN Mobile Money
TXN_user_76_0040,user_76,2025-09-25 21:58:43,incoming,1548018.97,3231399.72,Agricultural Sales,MERCH_0564,Agricultural Sales,Lira,MTN Mobile Money
TXN_user_76_0041,user_76,2025-09-26 01:14:53,outgoing,13980.29,3217419.43,Boda Boda,MERCH_0112,,Lira,MTN Mobile Money
